"species","year","lat","long"
"Callionymus filamentosus",2019,31.94924328,34.64670518
"Callionymus filamentosus",2019,31.99199328,34.66798518
"Callionymus filamentosus",2019,31.91999328,34.62542518
"Callionymus filamentosus",2019,32.19224328,34.75044518
"Callionymus filamentosus",2019,31.99199328,34.66798518
"Callionymus filamentosus",1991,35.181,35.854
"Callionymus filamentosus",1997,36.52933,35.562644
"Callionymus filamentosus",1997,36.537065,35.460653
"Callionymus filamentosus",2014,36.767417,31.35689
"Callionymus filamentosus",2010,36.83333333,28.26666667
"Callionymus filamentosus",2011,36.232317,30.363761
"Callionymus filamentosus",2011,36.282435,34.084424
"Callionymus filamentosus",2011,36.548036,35.29134
"Callionymus filamentosus",2011,36.060704,33.003939
"Callionymus filamentosus",2011,36.633932,34.415355
"Callionymus filamentosus",2013,36.734167,35.7766
"Callionymus filamentosus",2008,36.671,35.93
"Callionymus filamentosus",1989,36.569,35.992
"Callionymus filamentosus",1989,36.773,34.721
"Champsodon nudivittis",2012,36.350013,27.906101
"Champsodon nudivittis",2017,37.939998,23.320674
"Champsodon nudivittis",2019,37.661333,23.5345
"Champsodon nudivittis",2019,37.8535,23.399333
"Champsodon nudivittis",2019,37.893333,23.344333
"Champsodon nudivittis",2019,37.847167,24.4925
"Champsodon nudivittis",2020,37.894617,23.33995
"Champsodon nudivittis",2020,37.542833,23.528333
"Champsodon nudivittis",2020,37.845983,23.357883
"Champsodon nudivittis",2020,37.847417,23.491833
"Champsodon nudivittis",2012,31.741,34.389
"Champsodon nudivittis",2017,31.974217,34.516267
"Champsodon nudivittis",2018,31.97624328,34.56424518
"Champsodon nudivittis",2018,32.21924328,34.57754518
"Champsodon nudivittis",2018,31.97624328,34.56424518
"Champsodon nudivittis",2018,32.24624328,34.63872518
"Champsodon nudivittis",2018,31.76474328,34.37272518
"Champsodon nudivittis",2018,32.01899328,34.54030518
"Champsodon nudivittis",2018,31.97624328,34.56424518
"Champsodon nudivittis",2019,31.94924328,34.46848518
"Champsodon nudivittis",2020,32.19224328,34.75044518
"Champsodon nudivittis",2020,31.89749328,34.61212518
"Champsodon nudivittis",2020,32.21924328,34.69458518
"Champsodon nudivittis",2010,34.25,35.65
"Champsodon nudivittis",2010,33.98333333,35.6
"Champsodon nudivittis",2010,33.91666667,35.53333333
"Champsodon nudivittis",2015,35.366667,35.866667
"Champsodon nudivittis",2008,36.51661,35.72783
"Champsodon nudivittis",2010,35.975917,35.5
"Champsodon nudivittis",2010,36.573817,36.038433
"Champsodon nudivittis",2010,36.542217,35.974417
"Champsodon nudivittis",2010,36.646967,36.05485
"Champsodon nudivittis",2010,36.83916667,28.62916667
"Champsodon nudivittis",2010,36.833333,30.916667
"Champsodon nudivittis",2011,36.80055556,29.10222222
"Champsodon nudivittis",2011,36.72472222,29.06305556
"Champsodon nudivittis",2012,36.8325,30.84916667
"Champsodon nudivittis",2012,36.8325,30.84916667
"Champsodon nudivittis",2014,38.68333333,26.6
"Champsodon nudivittis",2014,39.46055556,26.54194444
"Champsodon nudivittis",2014,36.98333333,28.15
"Champsodon nudivittis",2015,38.3725,26.765
"Champsodon nudivittis",2015,37.865,27.2039
"Champsodon nudivittis",2018,36.7948,28.6158
"Champsodon nudivittis",2019,37.1852,27.2565
"Champsodon nudivittis",2019,40.236111,25.831667
"Champsodon nudivittis",2022,39.2667,26.5913
"Cheilodipterus novemstriatus",2015,35.00261,34.07359
"Cheilodipterus novemstriatus",2018,34.983663,34.071863
"Cheilodipterus novemstriatus",2021,35.3596,33.6159
"Cheilodipterus novemstriatus",2021,35.3613,33.6306
"Cheilodipterus novemstriatus",2021,35.3605,33.6457
"Cheilodipterus novemstriatus",2021,35.6927,34.5613
"Cheilodipterus novemstriatus",2021,35.6927,34.5604
"Cheilodipterus novemstriatus",2021,35.3428,33.3473
"Cheilodipterus novemstriatus",2021,35.3436,33.3542
"Cheilodipterus novemstriatus",2021,35.3521,33.2511
"Cheilodipterus novemstriatus",2021,35.352,33.2495
"Cheilodipterus novemstriatus",2021,35.3516,33.2755
"Cheilodipterus novemstriatus",2021,35.3611,33.1886
"Cheilodipterus novemstriatus",2021,35.3583,33.1878
"Cheilodipterus novemstriatus",2021,35.3597,33.2001
"Cheilodipterus novemstriatus",2021,35.146424,33.952134
"Cheilodipterus novemstriatus",2021,35.146424,33.952134
"Cheilodipterus novemstriatus",2021,34.960655,33.830971
"Cheilodipterus novemstriatus",2021,34.885967,32.323567
"Cheilodipterus novemstriatus",2023,35.3583,33.1878
"Cheilodipterus novemstriatus",2023,34.96372547,34.07303542
"Cheilodipterus novemstriatus",2020,36.322496,28.210627
"Cheilodipterus novemstriatus",2020,36.145889,29.606972
"Cheilodipterus novemstriatus",2020,36.145889,29.606972
"Cheilodipterus novemstriatus",2020,36.14697,29.603956
"Cheilodipterus novemstriatus",2020,36.164944,28.097972
"Cheilodipterus novemstriatus",2020,36.145889,29.606972
"Cheilodipterus novemstriatus ",2021,36.322129,28.210705
"Cheilodipterus novemstriatus",2022,36.2552222,27.6995
"Cheilodipterus novemstriatus",2023,36.2230555,27.6130278
"Cheilodipterus novemstriatus",2010,32.087131,34.767627
"Cheilodipterus novemstriatus",2011,33.095773,35.086513
"Cheilodipterus novemstriatus",2012,32.877,34.961
"Cheilodipterus novemstriatus",2012,32.83222222,34.9725
"Cheilodipterus novemstriatus",2012,34.08833333,35.61833333
"Cheilodipterus novemstriatus",2012,34.03111111,35.61027778
"Cheilodipterus novemstriatus",2013,33.127867,35.1237
"Cheilodipterus novemstriatus",2013,33.1466,35.12495
"Cheilodipterus novemstriatus",2013,33.168133,35.166667
"Cheilodipterus novemstriatus",2014,34.361111,35.728611
"Cheilodipterus novemstriatus",2014,34.213917,35.434936
"Cheilodipterus novemstriatus",2014,34.213917,35.434936
"Cheilodipterus novemstriatus",2014,34.213754,35.433536
"Cheilodipterus novemstriatus",2014,34.213917,35.434936
"Cheilodipterus novemstriatus",2014,34.213917,35.434936
"Cheilodipterus novemstriatus",2015,34.213917,35.434936
"Cheilodipterus novemstriatus",2015,34.213917,35.434936
"Cheilodipterus novemstriatus",2015,34.213917,35.434936
"Cheilodipterus novemstriatus",2015,34.213917,35.434936
"Cheilodipterus novemstriatus",2015,34.213917,35.434936
"Cheilodipterus novemstriatus",2015,34.213917,35.434936
"Cheilodipterus novemstriatus",2016,34.254986,35.648208
"Cheilodipterus novemstriatus",2016,34.275133,35.634167
"Cheilodipterus novemstriatus",2016,34.265333,35.6364
"Cheilodipterus novemstriatus",2016,34.132531,35.639311
"Cheilodipterus novemstriatus",2016,34.116536,35.642856
"Cheilodipterus novemstriatus",2016,34.227319,35.646722
"Cheilodipterus novemstriatus",2016,34.191369,35.622728
"Cheilodipterus novemstriatus",2016,34.208119,35.636422
"Cheilodipterus novemstriatus",2016,34.213917,35.434936
"Cheilodipterus novemstriatus",2016,34.213917,35.434936
"Cheilodipterus novemstriatus",2016,34.213917,35.434936
"Cheilodipterus novemstriatus",2016,34.151795,35.385355
"Cheilodipterus novemstriatus ",2016,34.122923,35.381112
"Cheilodipterus novemstriatus ",2016,33.065953,35.383428
"Cheilodipterus novemstriatus ",2017,34.213917,35.434936
"Cheilodipterus novemstriatus ",2017,34.213917,35.434936
"Cheilodipterus novemstriatus ",2017,34.213917,35.434936
"Cheilodipterus novemstriatus ",2021,33.541457,35.285472
"Cheilodipterus novemstriatus ",2021,33.541547,35.285442
"Cheilodipterus novemstriatus",2016,35.466552,35.761672
"Cheilodipterus novemstriatus",2014,36.13,33.54
"Cheilodipterus novemstriatus",2014,36.09,33.41
"Cheilodipterus novemstriatus",2014,36.11666667,35.9
"Cheilodipterus novemstriatus",2014,36.11666667,35.9
"Cheilodipterus novemstriatus",2018,36.178658,29.640996
"Cheilodipterus novemstriatus",2022,36.188889,29.61
"Cheilodipterus novemstriatus",2023,37.1163,27.3114
"Cheilodipterus novemstriatus ",2023,37.1163,27.3114
"Cheilodipterus novemstriatus",2024,36.161111,29.628611
"Cheilodipterus novemstriatus",2024,36.189722,29.609167
"Cheilodipterus novemstriatus",2022,36.72514,28.9349
"Cheilodipterus novemstriatus",2023,36.69782,27.68007
"Cryptocentrus caeruleopunctatus",2014,33.134608,35.135028
"Cryptocentrus caeruleopunctatus",2024,33.274722,35.197222
"Cryptocentrus caeruleopunctatus",2021,36.123257,35.915957
"Cryptocentrus steinhardti",2012,31.753367,34.4506
"Cryptocentrus steinhardti",2012,31.759817,34.4547
"Cryptocentrus steinhardti",2012,31.74725,34.413117
"Decapterus russelli",2012,31.743,34.569
"Decapterus russelli",2012,32.877,34.961
"Decapterus russelli",2012,31.836,34.559
"Decapterus russelli",2012,31.799,34.608
"Decapterus russelli",2012,32.861,35.001
"Decapterus russelli",2012,31.795,34.619
"Decapterus russelli",2005,32.838879,34.98785
"Decapterus russelli",2020,31.94924328,34.68660518
"Decapterus russelli",2020,32.01899328,34.71852518
"Decapterus russelli",2020,31.94924328,34.68660518
"Decapterus russelli",2020,32.01899328,34.71852518
"Decapterus russelli",2020,31.94924328,34.68660518
"Decapterus russelli",2020,32.11124328,34.75576518
"Decapterus russelli",2020,32.11124328,34.75576518
"Decapterus russelli",2020,32.19224328,34.75044518
"Decapterus russelli",2017,32.34074328,34.79832518
"Decapterus russelli",2017,32.04824328,34.68926518
"Decapterus russelli",2017,32.01899328,34.67596518
"Decapterus russelli",2017,32.01899328,34.67596518
"Decapterus russelli",2017,32.26199328,34.78502518
"Decapterus russelli",2017,32.28899328,34.78502518
"Decapterus russelli",2017,32.02574328,34.67862518
"Decapterus russelli",2017,32.05274328,34.69192518
"Decapterus russelli",2017,32.08199328,34.70788518
"Decapterus russelli",2017,31.99199328,34.66798518
"Decapterus russelli",2017,32.01899328,34.67596518
"Decapterus russelli",2017,32.05274328,34.69192518
"Decapterus russelli",2017,32.05274328,34.69192518
"Decapterus russelli",2017,32.04824328,34.68926518
"Decapterus russelli",2017,32.04824328,34.68926518
"Decapterus russelli",2017,32.04824328,34.68926518
"Decapterus russelli",2017,31.99199328,34.60680518
"Decapterus russelli",2017,32.01899328,34.67596518
"Decapterus russelli",2017,32.01899328,34.67596518
"Decapterus russelli",2017,32.08199328,34.64404518
"Decapterus russelli",2017,32.00549328,34.61212518
"Decapterus russelli",2017,32.00549328,34.67330518
"Decapterus russelli",2017,32.28899328,34.71852518
"Decapterus russelli",2017,31.97624328,34.62010518
"Decapterus russelli",2017,32.13374328,34.73448518
"Decapterus russelli",2017,32.21924328,34.76108518
"Decapterus russelli",2017,32.21924328,34.76108518
"Decapterus russelli",2017,32.16074328,34.73980518
"Decapterus russelli",2017,32.21924328,34.76108518
"Decapterus russelli",2017,32.13824328,34.73448518
"Decapterus russelli",2017,32.13824328,34.73448518
"Decapterus russelli",2017,32.13374328,34.73448518
"Decapterus russelli",2017,32.16074328,34.73980518
"Decapterus russelli",2017,32.05274328,34.69192518
"Decapterus russelli",2017,32.04824328,34.68926518
"Decapterus russelli",2017,32.16074328,34.73980518
"Decapterus russelli",2017,32.21924328,34.76108518
"Decapterus russelli",2017,32.18774328,34.74778518
"Decapterus russelli",2018,32.13374328,34.73448518
"Decapterus russelli",2018,32.19224328,34.75044518
"Decapterus russelli",2018,31.94924328,34.64670518
"Decapterus russelli",2018,31.97624328,34.66000518
"Decapterus russelli",2018,31.94924328,34.64670518
"Decapterus russelli",2018,32.19224328,34.68128518
"Decapterus russelli",2018,32.21924328,34.76108518
"Decapterus russelli",2018,31.76474328,34.50838518
"Decapterus russelli",2018,31.76474328,34.50838518
"Decapterus russelli",2018,31.88849328,34.60414518
"Decapterus russelli",2019,32.19224328,34.75044518
"Decapterus russelli",2019,32.13824328,34.73448518
"Decapterus russelli",2014,36.859262,30.680205
"Decapterus russelli",2006,33.915,35.492
"Decapterus russelli",2011,33.9,35.55
"Encrasicholina gloria",2009,31.980398,34.710053
"Encrasicholina gloria",2013,32.057393,34.754682
"Encrasicholina gloria",2014,36.771052,34.641535
"Epinephelus areolatus",2015,32.783889,34.900556
"Epinephelus areolatus",2019,33.833911,35.458081
"Epinephelus areolatus",2019,33.460097,35.286547
"Epinephelus areolatus",2019,35.541,35.751167
"Epinephelus coioides",1998,45.651695,13.76441
"Epinephelus coioides",2002,35.673558,35.764694
"Epinephelus coioides",2014,36.833508,30.610701
"Epinephelus malabaricus",2021,31.597778,30.097222
"Epinephelus malabaricus",2022,31.314444,27.970833
"Epinephelus malabaricus",1992,31.247,29.882
"Epinephelus malabaricus",2011,35.902,14.521
"Epinephelus malabaricus",2002,35.242982,35.886528
"Equulites klunzingeri",2000,42.691424,17.730878
"Equulites klunzingeri",2016,31,29.3
"Equulites klunzingeri",2012,32.859,35.002
"Equulites klunzingeri",2012,31.746,34.572
"Equulites klunzingeri",2012,32.877,34.961
"Equulites klunzingeri",2012,31.836,34.559
"Equulites klunzingeri",2012,31.799,34.608
"Equulites klunzingeri",2012,32.859,35.002
"Equulites klunzingeri",2012,31.799,34.608
"Equulites klunzingeri",2014,31.91999328,34.62542518
"Equulites klunzingeri",2014,31.76474328,34.45518518
"Equulites klunzingeri",2014,32.50724328,34.85418518
"Equulites klunzingeri",2014,32.50724328,34.85418518
"Equulites klunzingeri",2014,32.50724328,34.87280518
"Equulites klunzingeri",2014,32.13374328,34.73448518
"Equulites klunzingeri",2014,32.10449328,34.71852518
"Equulites klunzingeri",2014,31.91999328,34.67330518
"Equulites klunzingeri",2014,32.13374328,34.73448518
"Equulites klunzingeri",2014,32.11124328,34.75576518
"Equulites klunzingeri",2014,31.96499328,34.65734518
"Equulites klunzingeri",2014,31.96499328,34.69458518
"Equulites klunzingeri",2014,32.16074328,34.73980518
"Equulites klunzingeri",2014,32.18774328,34.74778518
"Equulites klunzingeri",2014,32.08199328,34.74512518
"Equulites klunzingeri",2014,32.13374328,34.76640518
"Equulites klunzingeri",2014,32.13374328,34.73448518
"Equulites klunzingeri",2014,31.96499328,34.69458518
"Equulites klunzingeri",2014,32.13374328,34.73448518
"Equulites klunzingeri",2014,32.13374328,34.76640518
"Equulites klunzingeri",2014,32.13374328,34.73448518
"Equulites klunzingeri",2014,33.00674328,35.00846518
"Equulites klunzingeri",2014,32.97974328,34.94462518
"Equulites klunzingeri",2014,32.97974328,34.94462518
"Equulites klunzingeri",2014,32.89199328,34.93664518
"Equulites klunzingeri",2014,32.97974328,34.94462518
"Equulites klunzingeri",2014,32.97974328,34.94462518
"Equulites klunzingeri",2014,32.87174328,35.01644518
"Equulites klunzingeri",2014,31.91999328,34.62542518
"Equulites klunzingeri",2014,32.10449328,34.71852518
"Equulites klunzingeri",2014,32.18774328,34.74778518
"Equulites klunzingeri",2014,32.13374328,34.73448518
"Equulites klunzingeri",2014,32.16074328,34.73980518
"Equulites klunzingeri",2014,32.13374328,34.73448518
"Equulites klunzingeri",2014,32.16074328,34.73980518
"Equulites klunzingeri",2014,32.04824328,34.68926518
"Equulites klunzingeri",2014,32.13824328,34.73448518
"Equulites klunzingeri",2014,31.99199328,34.66798518
"Equulites klunzingeri",2014,32.02574328,34.67862518
"Equulites klunzingeri",2014,32.87174328,34.92866518
"Equulites klunzingeri",2014,32.96624328,34.93930518
"Equulites klunzingeri",2014,32.96624328,34.98452518
"Equulites klunzingeri",2014,32.84699328,34.90738518
"Equulites klunzingeri",2014,32.96624328,34.93930518
"Equulites klunzingeri",2014,32.96624328,34.93930518
"Equulites klunzingeri",2014,32.89199328,34.93664518
"Equulites klunzingeri",2014,32.08199328,34.64404518
"Equulites klunzingeri",2014,31.99199328,34.60680518
"Equulites klunzingeri",2014,31.97624328,34.66000518
"Equulites klunzingeri",2014,31.91999328,34.62542518
"Equulites klunzingeri",2014,31.94924328,34.64670518
"Equulites klunzingeri",2014,31.91999328,34.58552518
"Equulites klunzingeri",2014,31.88849328,34.60414518
"Equulites klunzingeri",2014,31.96499328,34.65734518
"Equulites klunzingeri",2014,32.02574328,34.67862518
"Equulites klunzingeri",2014,31.91999328,34.67330518
"Equulites klunzingeri",2014,31.94924328,34.68660518
"Equulites klunzingeri",2014,32.24624328,34.77704518
"Equulites klunzingeri",2014,32.13824328,34.73448518
"Equulites klunzingeri",2014,31.96499328,34.65734518
"Equulites klunzingeri",2014,32.02574328,34.67862518
"Equulites klunzingeri",2014,32.21924328,34.76108518
"Equulites klunzingeri",2014,32.16074328,34.73980518
"Equulites klunzingeri",2014,31.76474328,34.50838518
"Equulites klunzingeri",2014,31.76474328,34.50838518
"Equulites klunzingeri",2014,31.76474328,34.50838518
"Equulites klunzingeri",2014,31.76474328,34.50838518
"Equulites klunzingeri",2014,31.76474328,34.50838518
"Equulites klunzingeri",2014,31.76474328,34.50838518
"Equulites klunzingeri",2014,31.76474328,34.50838518
"Equulites klunzingeri",2014,31.76474328,34.45518518
"Equulites klunzingeri",2014,31.76474328,34.50838518
"Equulites klunzingeri",2014,31.76474328,34.41528518
"Equulites klunzingeri",2014,31.76474328,34.45518518
"Equulites klunzingeri",2014,31.76474328,34.45518518
"Equulites klunzingeri",2014,31.76474328,34.50838518
"Equulites klunzingeri",2014,31.94924328,34.64670518
"Equulites klunzingeri",2015,32.93924328,34.95526518
"Equulites klunzingeri",2015,32.43749328,34.77172518
"Equulites klunzingeri",2015,32.47124328,34.78502518
"Equulites klunzingeri",2015,32.13374328,34.73448518
"Equulites klunzingeri",2015,32.30699328,34.78768518
"Equulites klunzingeri",2015,32.30699328,34.82226518
"Equulites klunzingeri",2015,32.18774328,34.74778518
"Equulites klunzingeri",2015,32.11124328,34.71852518
"Equulites klunzingeri",2015,32.13374328,34.73448518
"Equulites klunzingeri",2015,32.16074328,34.77438518
"Equulites klunzingeri",2015,32.08199328,34.70788518
"Equulites klunzingeri",2015,32.13374328,34.76640518
"Equulites klunzingeri",2015,31.91999328,34.67330518
"Equulites klunzingeri",2015,32.00549328,34.67330518
"Equulites klunzingeri",2015,31.94924328,34.62276518
"Equulites klunzingeri",2015,31.76474328,34.45518518
"Equulites klunzingeri",2015,31.76474328,34.50838518
"Equulites klunzingeri",2015,31.76474328,34.50838518
"Equulites klunzingeri",2015,31.76474328,34.45518518
"Equulites klunzingeri",2015,31.76474328,34.45518518
"Equulites klunzingeri",2015,31.94924328,34.64670518
"Equulites klunzingeri",2015,31.94924328,34.64670518
"Equulites klunzingeri",2015,31.94924328,34.62276518
"Equulites klunzingeri",2015,32.13374328,34.73448518
"Equulites klunzingeri",2015,32.13374328,34.73448518
